id;name;code;state_id
5065;TRINDADE DO SUL;4321956;23
5066;TRIUNFO;4322004;23
5067;TUCUNDUVA;4322103;23
5068;TUNAS;4322152;23
5069;TUPANCI DO SUL;4322186;23
5070;TUPANCIRETA;4322202;23
5071;TUPANDI;4322251;23
5072;TUPARENDI;4322301;23
5073;TURUCU;4322327;23
5074;UBIRETAMA;4322343;23
5075;UNIAO DA SERRA;4322350;23
5076;UNISTALDA;4322376;23
5077;URUGUAIANA;4322400;23
5078;VACARIA;4322509;23
5079;VALE VERDE;4322525;23
5080;VALE DO SOL;4322533;23
5081;VALE REAL;4322541;23
5082;VANINI;4322558;23
5083;VENANCIO AIRES;4322608;23
5084;VERA CRUZ;4322707;23
5085;VERANOPOLIS;4322806;23
5086;VESPASIANO CORREA;4322855;23
5087;VIADUTOS;4322905;23
5088;VIAMAO;4323002;23
5089;VICENTE DUTRA;4323101;23
5090;VICTOR GRAEFF;4323200;23
5091;VILA FLORES;4323309;23
5092;VILA LANGARO;4323358;23
5093;VILA MARIA;4323408;23
5094;VILA NOVA DO SUL;4323457;23
5095;VISTA ALEGRE;4323507;23
5096;VISTA ALEGRE DO PRATA;4323606;23
5097;VISTA GAUCHA;4323705;23
5098;VITORIA DAS MISSOES;4323754;23
5099;WESTFALIA;4323770;23
5100;XANGRI-LA;4323804;23
5101;AGUA CLARA;5000203;24
5102;ALCINOPOLIS;5000252;24
5103;AMAMBAI;5000609;24
5104;ANASTACIO;5000708;24
5105;ANAURILANDIA;5000807;24
5106;ANGELICA;5000856;24
5107;ANTONIO JOAO;5000906;24
5108;APARECIDA DO TABOADO;5001003;24
5109;AQUIDAUANA;5001102;24
5110;ARAL MOREIRA;5001243;24
5111;BANDEIRANTES;5001508;24
5112;BATAGUASSU;5001904;24
5113;BATAYPORA;5002001;24
5114;BELA VISTA;5002100;24
5115;BODOQUENA;5002159;24
5116;BONITO;5002209;24
5117;BRASILANDIA;5002308;24
5118;CAARAPO;5002407;24
5119;CAMAPUA;5002605;24
5120;CAMPO GRANDE;5002704;24
5121;CARACOL;5002803;24
5122;CASSILANDIA;5002902;24
5123;CHAPADAO DO SUL;5002951;24
5124;CORGUINHO;5003108;24
5125;CORONEL SAPUCAIA;5003157;24
5126;CORUMBA;5003207;24
5127;COSTA RICA;5003256;24
5128;COXIM;5003306;24
5129;DEODAPOLIS;5003454;24
5130;DOIS IRMAOS DO BURITI;5003488;24
5131;DOURADINA;5003504;24
5132;DOURADOS;5003702;24
5133;ELDORADO;5003751;24
5134;FATIMA DO SUL;5003801;24
5135;FIGUEIRAO;5003900;24
5136;GLORIA DE DOURADOS;5004007;24
5137;GUIA LOPES DA LAGUNA;5004106;24
5138;IGUATEMI;5004304;24
5139;INOCENCIA;5004403;24
5140;ITAPORA;5004502;24
5141;ITAQUIRAI;5004601;24
5142;IVINHEMA;5004700;24
5143;JAPORA;5004809;24
5144;JARAGUARI;5004908;24
5145;JARDIM;5005004;24
5146;JATEI;5005103;24
5147;JUTI;5005152;24
5148;LADARIO;5005202;24
5149;LAGUNA CARAPA;5005251;24
5150;MARACAJU;5005400;24
5151;MIRANDA;5005608;24
5152;MUNDO NOVO;5214051;24
5153;NAVIRAI;5005707;24
5154;NIOAQUE;5005806;24
5155;NOVA ALVORADA DO SUL;5006002;24
5156;NOVA ANDRADINA;5006200;24
5157;NOVO HORIZONTE DO SUL;5006259;24
5158;PARANAIBA;5006309;24
5159;PARANHOS;5006358;24
5160;PEDRO GOMES;5006408;24
5161;PONTA PORA;5006606;24
5162;PORTO MURTINHO;5006903;24
5163;RIBAS DO RIO PARDO;5007109;24
5164;RIO BRILHANTE;5007208;24
5165;RIO NEGRO;5007307;24
5166;RIO VERDE DE MATO GROSSO;5007406;24
5167;ROCHEDO;5007505;24
5168;SANTA RITA DO PARDO;5007554;24
5169;SAO GABRIEL DO OESTE;5007695;24
5170;SETE QUEDAS;5007703;24
5171;SELVIRIA;5007802;24
5172;SIDROLANDIA;5007901;24
5173;SONORA;5007935;24
5174;TACURU;5007950;24
5175;TAQUARUSSU;5007976;24
5176;TERENOS;5008008;24
5177;TRES LAGOAS;5008305;24
5178;VICENTINA;5008404;24
5179;ACORIZAL;5100102;25
5180;AGUA BOA;5100201;25
5181;ALTA FLORESTA;5100250;25
5182;ALTO ARAGUAIA;5100300;25
5183;ALTO BOA VISTA;5100359;25
5184;ALTO GARCAS;5100409;25
5185;ALTO PARAGUAI;5100508;25
5186;ALTO TAQUARI;5100607;25
5187;APIACAS;5100805;25
5188;ARAGUAIANA;5101001;25
5189;ARAGUAINHA;5101209;25
5190;ARAPUTANGA;5101258;25
5191;ARENAPOLIS;5101308;25
5192;ARIPUANA;5101407;25
5193;BARAO DE MELGACO;5101605;25
5194;BARRA DO BUGRES;5101704;25
5195;BARRA DO GARCAS;5101803;25
5196;BOM JESUS DO ARAGUAIA;5101852;25
5197;BRASNORTE;5101902;25
5198;CACERES;5102504;25
5199;CAMPINAPOLIS;5102603;25
5200;CAMPO NOVO DO PARECIS;5102637;25
5201;CAMPO VERDE;5102678;25
5202;CAMPOS DE JULIO;5102686;25
5203;CANABRAVA DO NORTE;5102694;25
5204;CANARANA;5102702;25
5205;CARLINDA;5102793;25
5206;CASTANHEIRA;5102850;25
5207;CHAPADA DOS GUIMARAES;5103007;25
5208;CLAUDIA;5103056;25
5209;COCALINHO;5103106;25
5210;COLIDER;5103205;25
5211;COLNIZA;5103254;25
5212;COMODORO;5103304;25
5213;CONFRESA;5103353;25
5214;CONQUISTA D'OESTE;5103361;25
5215;COTRIGUACU;5103379;25
5216;CUIABA;5103403;25
5217;CURVELANDIA;5103437;25
5218;DENISE;5103452;25
5219;DIAMANTINO;5103502;25
5220;DOM AQUINO;5103601;25
5221;FELIZ NATAL;5103700;25
5222;FIGUEIROPOLIS D'OESTE;5103809;25
5223;GAUCHA DO NORTE;5103858;25
5224;GENERAL CARNEIRO;5103908;25
5225;GLORIA D'OESTE;5103957;25
5226;GUARANTA DO NORTE;5104104;25
5227;GUIRATINGA;5104203;25
5228;INDIAVAI;5104500;25
5229;IPIRANGA DO NORTE;5104526;25
5230;ITANHANGA;5104542;25
5231;ITAUBA;5104559;25
5232;ITIQUIRA;5104609;25
5233;JACIARA;5104807;25
5234;JANGADA;5104906;25
5235;JAURU;5105002;25
5236;JUARA;5105101;25
5237;JUINA;5105150;25
5238;JURUENA;5105176;25
5239;JUSCIMEIRA;5105200;25
5240;LAMBARI D'OESTE;5105234;25
5241;LUCAS DO RIO VERDE;5105259;25
5242;LUCIARA;5105309;25
5243;VILA BELA DA SANTISSIMA TRINDADE;5105507;25
5244;MARCELANDIA;5105580;25
5245;MATUPA;5105606;25
5246;MIRASSOL D'OESTE;5105622;25
5247;NOBRES;5105903;25
5248;NORTELANDIA;5106000;25
5249;NOSSA SENHORA DO LIVRAMENTO;5106109;25
5250;NOVA BANDEIRANTES;5106158;25
5251;NOVA NAZARE;5106174;25
5252;NOVA LACERDA;5106182;25
5253;NOVA SANTA HELENA;5106190;25
5254;NOVA BRASILANDIA;5106208;25
5255;NOVA CANAA DO NORTE;5106216;25
5256;NOVA MUTUM;5106224;25
5257;NOVA OLIMPIA;5106232;25
5258;NOVA UBIRATA;5106240;25
5259;NOVA XAVANTINA;5106257;25
5260;NOVO MUNDO;5106265;25
5261;NOVO HORIZONTE DO NORTE;5106273;25
5262;NOVO SAO JOAQUIM;5106281;25
5263;PARANAITA;5106299;25
5264;PARANATINGA;5106307;25
5265;NOVO SANTO ANTONIO;5106315;25
5266;PEDRA PRETA;5106372;25
5267;PEIXOTO DE AZEVEDO;5106422;25
5268;PLANALTO DA SERRA;5106455;25
5269;POCONE;5106505;25
5270;PONTAL DO ARAGUAIA;5106653;25
5271;PONTE BRANCA;5106703;25
5272;PONTES E LACERDA;5106752;25
5273;PORTO ALEGRE DO NORTE;5106778;25
5274;PORTO DOS GAUCHOS;5106802;25
5275;PORTO ESPERIDIAO;5106828;25
5276;PORTO ESTRELA;5106851;25
5277;POXOREO;5107008;25
5278;PRIMAVERA DO LESTE;5107040;25
5279;QUERENCIA;5107065;25
5280;SAO JOSE DOS QUATRO MARCOS;5107107;25
5281;RESERVA DO CABACAL;5107156;25
5282;RIBEIRAO CASCALHEIRA;5107180;25
5283;RIBEIRAOZINHO;5107198;25
5284;RIO BRANCO;5107206;25
5285;SANTA CARMEM;5107248;25
5286;SANTO AFONSO;5107263;25
5287;SAO JOSE DO POVO;5107297;25
5288;SAO JOSE DO RIO CLARO;5107305;25
5289;SAO JOSE DO XINGU;5107354;25
5290;SAO PEDRO DA CIPA;5107404;25
5291;RONDOLANDIA;5107578;25
5292;RONDONOPOLIS;5107602;25
5293;ROSARIO OESTE;5107701;25
5294;SANTA CRUZ DO XINGU;5107743;25
5295;SALTO DO CEU;5107750;25
5296;SANTA RITA DO TRIVELATO;5107768;25
5297;SANTA TEREZINHA;5107776;25
5298;SANTO ANTONIO DO LESTE;5107792;25
5299;SANTO ANTONIO DO LEVERGER;5107800;25
5300;SAO FELIX DO ARAGUAIA;5107859;25
5301;SAPEZAL;5107875;25
5302;SERRA NOVA DOURADA;5107883;25
5303;SINOP;5107909;25
5304;SORRISO;5107925;25
5305;TABAPORA;5107941;25
5306;TANGARA DA SERRA;5107958;25
5307;TAPURAH;5108006;25
5308;TERRA NOVA DO NORTE;5108055;25
5309;TESOURO;5108105;25
5310;TORIXOREU;5108204;25
5311;UNIAO DO SUL;5108303;25
5312;VALE DE SAO DOMINGOS;5108352;25
5313;VARZEA GRANDE;5108402;25
5314;VERA;5108501;25
5315;VILA RICA;5108600;25
5316;NOVA GUARITA;5108808;25
5317;NOVA MARILANDIA;5108857;25
5318;NOVA MARINGA;5108907;25
5319;NOVA MONTE VERDE;5108956;25
5320;ABADIA DE GOIAS;5200050;26
5321;ABADIANIA;5200100;26
5322;ACREUNA;5200134;26
5323;ADELANDIA;5200159;26
5324;AGUA FRIA DE GOIAS;5200175;26
5325;AGUA LIMPA;5200209;26
5326;AGUAS LINDAS DE GOIAS;5200258;26
5327;ALEXANIA;5200308;26
5328;ALOANDIA;5200506;26
5329;ALTO HORIZONTE;5200555;26
5330;ALTO PARAISO DE GOIAS;5200605;26
5331;ALVORADA DO NORTE;5200803;26
5332;AMARALINA;5200829;26
5333;AMERICANO DO BRASIL;5200852;26
5334;AMORINOPOLIS;5200902;26
5335;ANAPOLIS;5201108;26
5336;ANHANGUERA;5201207;26
5337;ANICUNS;5201306;26
5338;APARECIDA DE GOIANIA;5201405;26
5339;APARECIDA DO RIO DOCE;5201454;26
5340;APORE;5201504;26
5341;ARACU;5201603;26
5342;ARAGARCAS;5201702;26
5343;ARAGOIANIA;5201801;26
5344;ARAGUAPAZ;5202155;26
5345;ARENOPOLIS;5202353;26
5346;ARUANA;5202502;26
5347;AURILANDIA;5202601;26
5348;AVELINOPOLIS;5202809;26
5349;BALIZA;5203104;26
5350;BARRO ALTO;5203203;26
5351;BELA VISTA DE GOIAS;5203302;26
5352;BOM JARDIM DE GOIAS;5203401;26
5353;BOM JESUS DE GOIAS;5203500;26
5354;BONFINOPOLIS;5203559;26
5355;BONOPOLIS;5203575;26
5356;BRAZABRANTES;5203609;26
5357;BRITANIA;5203807;26
5358;BURITI ALEGRE;5203906;26
5359;BURITI DE GOIAS;5203939;26
5360;BURITINOPOLIS;5203962;26
5361;CABECEIRAS;5204003;26
5362;CACHOEIRA ALTA;5204102;26
5363;CACHOEIRA DE GOIAS;5204201;26
5364;CACHOEIRA DOURADA;5204250;26
5365;CACU;5204300;26
5366;CAIAPONIA;5204409;26
5367;CALDAS NOVAS;5204508;26
5368;CALDAZINHA;5204557;26
5369;CAMPESTRE DE GOIAS;5204607;26
5370;CAMPINACU;5204656;26
5371;CAMPINORTE;5204706;26
5372;CAMPO ALEGRE DE GOIAS;5204805;26
5373;CAMPO LIMPO DE GOIAS;5204854;26
5374;CAMPOS BELOS;5204904;26
5375;CAMPOS VERDES;5204953;26
5376;CARMO DO RIO VERDE;5205000;26
5377;CASTELANDIA;5205059;26
5378;CATALAO;5205109;26
5379;CATURAI;5205208;26
5380;CAVALCANTE;5205307;26
5381;CERES;5205406;26
5382;CEZARINA;5205455;26
5383;CHAPADAO DO CEU;5205471;26
5384;CIDADE OCIDENTAL;5205497;26
5385;COCALZINHO DE GOIAS;5205513;26
5386;COLINAS DO SUL;5205521;26
5387;CORREGO DO OURO;5205703;26
5388;CORUMBA DE GOIAS;5205802;26
5389;CORUMBAIBA;5205901;26
5390;CRISTALINA;5206206;26
5391;CRISTIANOPOLIS;5206305;26
5392;CRIXAS;5206404;26
5393;CROMINIA;5206503;26
5394;CUMARI;5206602;26
5395;DAMIANOPOLIS;5206701;26
5396;DAMOLANDIA;5206800;26
5397;DAVINOPOLIS;5206909;26
5398;DIORAMA;5207105;26
5399;DOVERLANDIA;5207253;26
5400;EDEALINA;5207352;26
5401;EDEIA;5207402;26
5402;ESTRELA DO NORTE;5207501;26
5403;FAINA;5207535;26
5404;FAZENDA NOVA;5207600;26
5405;FIRMINOPOLIS;5207808;26
5406;FLORES DE GOIAS;5207907;26
5407;FORMOSA;5208004;26
5408;FORMOSO;5208103;26
5409;GAMELEIRA DE GOIAS;5208152;26
5410;DIVINOPOLIS DE GOIAS;5208301;26
5411;GOIANAPOLIS;5208400;26
5412;GOIANDIRA;5208509;26
5413;GOIANESIA;5208608;26
5414;GOIANIA;5208707;26
5415;GOIANIRA;5208806;26
5416;GOIAS;5208905;26
5417;GOIATUBA;5209101;26
5418;GOUVELANDIA;5209150;26
5419;GUAPO;5209200;26
5420;GUARAITA;5209291;26
5421;GUARANI DE GOIAS;5209408;26
5422;GUARINOS;5209457;26
5423;HEITORAI;5209606;26
5424;HIDROLANDIA;5209705;26
5425;HIDROLINA;5209804;26
5426;IACIARA;5209903;26
5427;INACIOLANDIA;5209937;26
5428;INDIARA;5209952;26
5429;INHUMAS;5210000;26
5430;IPAMERI;5210109;26
5431;IPIRANGA DE GOIAS;5210158;26
5432;IPORA;5210208;26
5433;ISRAELANDIA;5210307;26
5434;ITABERAI;5210406;26
5435;ITAGUARI;5210562;26
5436;ITAGUARU;5210604;26
5437;ITAJA;5210802;26
5438;ITAPACI;5210901;26
5439;ITAPIRAPUA;5211008;26
5440;ITAPURANGA;5211206;26
5441;ITARUMA;5211305;26
5442;ITAUCU;5211404;26
5443;ITUMBIARA;5211503;26
5444;IVOLANDIA;5211602;26
5445;JANDAIA;5211701;26
5446;JARAGUA;5211800;26
5447;JATAI;5211909;26
5448;JAUPACI;5212006;26
5449;JESUPOLIS;5212055;26
5450;JOVIANIA;5212105;26
5451;JUSSARA;5212204;26
5452;LAGOA SANTA;5212253;26
5453;LEOPOLDO DE BULHOES;5212303;26
5454;LUZIANIA;5212501;26
5455;MAIRIPOTABA;5212600;26
5456;MAMBAI;5212709;26
5457;MARA ROSA;5212808;26
5458;MARZAGAO;5212907;26
5459;MATRINCHA;5212956;26
5460;MAURILANDIA;5213004;26
5461;MIMOSO DE GOIAS;5213053;26
5462;MINACU;5213087;26
5463;MINEIROS;5213103;26
5464;MOIPORA;5213400;26
5465;MONTE ALEGRE DE GOIAS;5213509;26
5466;MONTES CLAROS DE GOIAS;5213707;26
5467;MONTIVIDIU;5213756;26
5468;MONTIVIDIU DO NORTE;5213772;26
5469;MORRINHOS;5213806;26
5470;MORRO AGUDO DE GOIAS;5213855;26
5471;MOSSAMEDES;5213905;26
5472;MOZARLANDIA;5214002;26
5473;MUNDO NOVO;5214051;26
5474;MUTUNOPOLIS;5214101;26
5475;NAZARIO;5214408;26
5476;NEROPOLIS;5214507;26
5477;NIQUELANDIA;5214606;26
5478;NOVA AMERICA;5214705;26
5479;NOVA AURORA;5214804;26
5480;NOVA CRIXAS;5214838;26
5481;NOVA GLORIA;5214861;26
5482;NOVA IGUACU DE GOIAS;5214879;26
5483;NOVA ROMA;5214903;26
5484;NOVA VENEZA;5215009;26
5485;NOVO BRASIL;5215207;26
5486;NOVO GAMA;5215231;26
5487;NOVO PLANALTO;5215256;26
5488;ORIZONA;5215306;26
5489;OURO VERDE DE GOIAS;5215405;26
5490;OUVIDOR;5215504;26
5491;PADRE BERNARDO;5215603;26
5492;PALESTINA DE GOIAS;5215652;26
5493;PALMEIRAS DE GOIAS;5215702;26
5494;PALMELO;5215801;26
5495;PALMINOPOLIS;5215900;26
5496;PANAMA;5216007;26
5497;PARANAIGUARA;5216304;26
5498;PARAUNA;5216403;26
5499;PEROLANDIA;5216452;26
5500;PETROLINA DE GOIAS;5216809;26
5501;PILAR DE GOIAS;5216908;26
5502;PIRACANJUBA;5217104;26
5503;PIRANHAS;5217203;26
5504;PIRENOPOLIS;5217302;26
5505;PIRES DO RIO;5217401;26
5506;PLANALTINA;5217609;26
5507;PONTALINA;5217708;26
5508;PORANGATU;5218003;26
5509;PORTEIRAO;5218052;26
5510;PORTELANDIA;5218102;26
5511;POSSE;5218300;26
5512;PROFESSOR JAMIL;5218391;26
5513;QUIRINOPOLIS;5218508;26
5514;RIALMA;5218607;26
5515;RIANAPOLIS;5218706;26
5516;RIO QUENTE;5218789;26
5517;RIO VERDE;5218805;26
5518;RUBIATABA;5218904;26
5519;SANCLERLANDIA;5219001;26
5520;SANTA BARBARA DE GOIAS;5219100;26
5521;SANTA CRUZ DE GOIAS;5219209;26
5522;SANTA FE DE GOIAS;5219258;26
5523;SANTA HELENA DE GOIAS;5219308;26
5524;SANTA ISABEL;5219357;26
5525;SANTA RITA DO ARAGUAIA;5219407;26
5526;SANTA RITA DO NOVO DESTINO;5219456;26
5527;SANTA ROSA DE GOIAS;5219506;26
5528;SANTA TEREZA DE GOIAS;5219605;26
5529;SANTA TEREZINHA DE GOIAS;5219704;26
5530;SANTO ANTONIO DA BARRA;5219712;26
5531;SANTO ANTONIO DE GOIAS;5219738;26
5532;SANTO ANTONIO DO DESCOBERTO;5219753;26
5533;SAO DOMINGOS;5219803;26
5534;SAO FRANCISCO DE GOIAS;5219902;26
5535;SAO JOAO D'ALIANCA;5220009;26
5536;SAO JOAO DA PARAUNA;5220058;26
5537;SAO LUIS DE MONTES BELOS;5220108;26
5538;SAO LUIZ DO NORTE;5220157;26
5539;SAO MIGUEL DO ARAGUAIA;5220207;26
5540;SAO MIGUEL DO PASSA QUATRO;5220264;26
5541;SAO PATRICIO;5220280;26
5542;SAO SIMAO;5220405;26
5543;SENADOR CANEDO;5220454;26
5544;SERRANOPOLIS;5220504;26
5545;SILVANIA;5220603;26
5546;SIMOLANDIA;5220686;26
5547;SITIO D'ABADIA;5220702;26
5548;TAQUARAL DE GOIAS;5221007;26
5549;TERESINA DE GOIAS;5221080;26
5550;TEREZOPOLIS DE GOIAS;5221197;26
5551;TRES RANCHOS;5221304;26
5552;TRINDADE;5221403;26
5553;TROMBAS;5221452;26
5554;TURVANIA;5221502;26
5555;TURVELANDIA;5221551;26
5556;UIRAPURU;5221577;26
5557;URUACU;5221601;26
5558;URUANA;5221700;26
5559;URUTAI;5221809;26
5560;VALPARAISO DE GOIAS;5221858;26
5561;VARJAO;5221908;26
5562;VIANOPOLIS;5222005;26
5563;VICENTINOPOLIS;5222054;26
5564;VILA BOA;5222203;26
5565;VILA PROPICIO;5222302;26
5566;BRASILIA - ASA NORTE;530005;27
5567;BRASILIA;5300108;27
5568;BRASILIA - ASA SUL;530015;27
5569;BRAZLANDIA;530020;27
5570;CANDANGOLANDIA;530030;27
5571;CEILANDIA;530040;27
5572;CRUZEIRO;3513405;27
5573;GAMA;530060;27
5574;GUARA;3517703;27
5575;LAGO NORTE;530080;27
5576;LAGO SUL;530090;27
5577;NUCLEO BANDEIRANTE;530100;27
5578;PARANOA;530110;27
5579;PLANALTINA;5217609;27
5580;RECANTO DAS EMAS;530130;27
5581;RIACHO FUNDO;530135;27
5582;SAMAMBAIA;530140;27
5583;SANTA MARIA;4316907;27
5584;SAO SEBASTIAO;3550704;27
5585;SOBRADINHO;4320701;27
5586;TAGUATINGA;1720903;27
5587;AGUAS CLARAS;539901;27
5588;PARK WAY;539913;27
5589;RIACHO FUNDO II;539917;27
5590;SOBRADINHO II;539922;27
5591;VARJAO;5221908;27
5592;ITAPOA;4208450;27
5593;SCIA-ESTRUTURAL;539929;27
5594;JARDIM BOTANICO;539930;27
5595;SUDOESTE/OCTOGONAL;539931;27
5596;SETOR DE INDUSTRIA E ABASTECIMENTO;539933;27
5597;VICENTE PIRES;539934;27
5598;ESTRANGEIRA;;28
